$rawName$,$cleanName$,$xlateName$,$status$,$first_date$,$change_date$,$change_comment$
$Mercury Operating, LLC$,$mercury operating, llc$,$mercury operating$,$curated$,$d:2021-07-04$,$$,$$
$Merit$,$merit$,$merit$,$curated$,$d:2021-07-04$,$$,$$
$Merit Energy$,$merit energy$,$merit$,$curated$,$d:2021-07-04$,$$,$$
$Merit Energy Company$,$merit energy company$,$merit$,$curated$,$d:2021-07-04$,$$,$$
$Merit Energy Company LLC$,$merit energy company llc$,$merit$,$curated$,$d:2021-07-04$,$$,$$
$Meritage Energy Company, LLC$,$meritage energy company, llc$,$meritage energy company$,$curated$,$d:2021-07-04$,$$,$$
$Mertz Energy LLC$,$mertz energy llc$,$mertz energy$,$curated$,$d:2021-07-04$,$$,$$
$Mesa Energy Partners$,$mesa energy partners$,$mesa energy partners$,$curated$,$d:2021-07-04$,$$,$$
$Mesa Energy Partners, LLC$,$mesa energy partners, llc$,$mesa energy partners$,$curated$,$d:2021-07-04$,$$,$$
$Mesquite SWD$,$mesquite swd$,$mesquite swd$,$curated$,$d:2021-07-04$,$$,$$
$Mestena Operating, L.L.C.$,$mestena operating, l.l.c.$,$mestena operating$,$curated$,$d:2021-07-04$,$$,$$
$Metano Energy III, LP$,$metano energy iii, lp$,$metano energy$,$curated$,$d:2021-07-04$,$$,$$
$Methanol$,$methanol$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Mewbourne$,$mewbourne$,$mewbourne$,$curated$,$d:2021-07-04$,$$,$$
$Mewbourne Oil Company$,$mewbourne oil company$,$mewbourne$,$curated$,$d:2021-07-04$,$$,$$
$Mi Swaco$,$mi swaco$,$mi swaco$,$curated$,$d:2021-07-04$,$$,$$
$Microbial ID.$,$microbial id.$,$microbial id$,$curated$,$d:2021-07-04$,$$,$$
$Mid Chem Inc.$,$mid chem inc.$,$mid-chem$,$curated$,$d:2021-07-04$,$$,$$
$Mid-Chem$,$mid-chem$,$mid-chem$,$curated$,$d:2021-07-04$,$$,$$
$Mid-Chem Inc.$,$mid-chem inc.$,$mid-chem$,$curated$,$d:2021-07-04$,$$,$$
$Mid-Chem, Inc$,$mid-chem, inc$,$mid-chem$,$curated$,$d:2021-07-04$,$$,$$
$Mid-Chem, Inc.$,$mid-chem, inc.$,$mid-chem$,$curated$,$d:2021-07-04$,$$,$$
$Mid-Con Energy$,$mid-con energy$,$mid-con energy$,$curated$,$d:2021-07-04$,$$,$$
$Mid-Con Energy Operating, LLC$,$mid-con energy operating, llc$,$mid-con energy$,$curated$,$d:2021-07-04$,$$,$$
$Mid-States Operating Company$,$mid-states operating company$,$mid-states operating co$,$curated$,$d:2021-07-04$,$$,$$
$MidChem$,$midchem$,$mid-chem$,$curated$,$d:2021-07-04$,$$,$$
$MidCon Energy$,$midcon energy$,$mid-con energy$,$curated$,$d:2021-07-04$,$$,$$
$MidStates$,$midstates$,$midstates$,$curated$,$d:2021-07-04$,$$,$$
$Midchem$,$midchem$,$mid-chem$,$curated$,$d:2021-07-04$,$$,$$
$Midcon Energy$,$midcon energy$,$mid-con energy$,$curated$,$d:2021-07-04$,$$,$$
$Middle Fork Energy Parterns, LLC$,$middle fork energy parterns, llc$,$middle fork energy$,$curated$,$d:2021-07-04$,$$,$$
$Middle Fork Energy Partners$,$middle fork energy partners$,$middle fork energy$,$curated$,$d:2021-07-04$,$$,$$
$Middle Rork Energy Partners$,$middle rork energy partners$,$middle fork energy$,$curated$,$d:2021-07-04$,$$,$$
$Midenergy Operating, LLC$,$midenergy operating, llc$,$midenergy operating$,$curated$,$d:2021-07-04$,$$,$$
$Midland Energy Inc.$,$midland energy inc.$,$midland$,$curated$,$d:2021-07-04$,$$,$$
$Midland Oil And Gas, Inc.$,$midland oil and gas, inc.$,$midland$,$curated$,$d:2021-07-04$,$$,$$
$Midstates$,$midstates$,$midstates$,$curated$,$d:2021-07-04$,$$,$$
$Midstates Petroleum$,$midstates petroleum$,$midstates$,$curated$,$d:2021-07-04$,$$,$$
$Midstates Petroleum Company$,$midstates petroleum company$,$midstates$,$curated$,$d:2021-07-04$,$$,$$
$Midville Energy$,$midville energy$,$midville energy$,$curated$,$d:2021-07-04$,$$,$$
$Midville Energy LLC$,$midville energy llc$,$midville energy$,$curated$,$d:2021-07-04$,$$,$$
$Milagro Exploration, LLC$,$milagro exploration, llc$,$milagro exploration$,$curated$,$d:2021-07-04$,$$,$$
$Millennial Energy Partners$,$millennial energy partners$,$millennial energy partners$,$curated$,$d:2021-07-04$,$$,$$
$Milti-Chem$,$milti-chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Mine2Well$,$mine2well$,$mine2well$,$curated$,$d:2021-07-04$,$$,$$
$Mineracao Curimbaba$,$mineracao curimbaba$,$mineracao curimbaba$,$curated$,$d:2021-07-04$,$$,$$
$Mineral Resources, Inc$,$mineral resources, inc$,$mineral resources$,$curated$,$d:2021-07-04$,$$,$$
$Minerva$,$minerva$,$minerva$,$curated$,$d:2021-07-04$,$$,$$
$Minerva/Cadiz$,$minerva/cadiz$,$minerva$,$curated$,$d:2021-07-04$,$$,$$
$Misc. Chemicals$,$misc. chemicals$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Mission$,$mission$,$mission$,$curated$,$d:2021-07-04$,$$,$$
$Mission Well$,$mission well$,$mission$,$curated$,$d:2021-07-04$,$$,$$
$Mississippi$,$mississippi$,$mississippi$,$curated$,$d:2021-07-04$,$$,$$
$Mississippi Sand, LLC$,$mississippi sand, llc$,$mississippi$,$curated$,$d:2021-07-04$,$$,$$
$Mississippi Sand/Chieftain Sand/Santrol/Cadre/Unimin$,$mississippi sand/chieftain sand/santrol/cadre/unimin$,$mississippi$,$curated$,$d:2021-07-04$,$$,$$
$Missouri River Resources$,$missouri river resources$,$missouri river resources$,$curated$,$d:2021-07-04$,$$,$$
$Moementive$,$moementive$,$momentive$,$curated$,$d:2021-07-04$,$$,$$
$Mohican Operating$,$mohican operating$,$mohican operating$,$curated$,$d:2021-07-04$,$$,$$
$Molopo Energy Texas, LLC$,$molopo energy texas, llc$,$molopo energy texas$,$curated$,$d:2021-07-04$,$$,$$
$Momemtive$,$momemtive$,$momentive$,$curated$,$d:2021-07-04$,$$,$$
$Momentice$,$momentice$,$momentive$,$curated$,$d:2021-07-04$,$$,$$
$Momentive$,$momentive$,$momentive$,$curated$,$d:2021-07-04$,$$,$$
$Momentive Speciality Chemicals Inc.$,$momentive speciality chemicals inc.$,$momentive$,$curated$,$d:2021-07-04$,$$,$$
$Momentive Specialty Chemicals Inc.$,$momentive specialty chemicals inc.$,$momentive$,$curated$,$d:2021-07-04$,$$,$$
$Momentive Specialty Chemicals, Inc.$,$momentive specialty chemicals, inc.$,$momentive$,$curated$,$d:2021-07-04$,$$,$$
$Momentum Operating Co., Inc.$,$momentum operating co., inc.$,$momentum operating$,$curated$,$d:2021-07-04$,$$,$$
$Monarch Energy Co., LLC$,$monarch energy co., llc$,$monarch energy$,$curated$,$d:2021-07-04$,$$,$$
$Monarch Signal Peak Silica$,$monarch signal peak silica$,$monarch signal peak$,$curated$,$d:2021-07-04$,$$,$$
$Monarch Signal Peak Silicon$,$monarch signal peak silicon$,$monarch signal peak$,$curated$,$d:2021-07-04$,$$,$$
$Mongoose Energy, LLC$,$mongoose energy, llc$,$mongoose$,$curated$,$d:2021-07-04$,$$,$$
$Mongoose Midstream, LLC$,$mongoose midstream, llc$,$mongoose$,$curated$,$d:2021-07-04$,$$,$$
$Monoethanol amine$,$monoethanol amine$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Montage$,$montage$,$montage$,$curated$,$d:2021-07-04$,$$,$$
$Montage Resources$,$montage resources$,$montage$,$curated$,$d:2021-07-04$,$$,$$
$Monumentive$,$monumentive$,$momentive$,$curated$,$d:2021-07-04$,$$,$$
$Moon$,$moon$,$moon$,$curated$,$d:2021-07-04$,$$,$$
$Moon Chemical$,$moon chemical$,$moon$,$curated$,$d:2021-07-04$,$$,$$
$Moon Chemical Products$,$moon chemical products$,$moon$,$curated$,$d:2021-07-04$,$$,$$
$Moon Chemical Products, Inc.$,$moon chemical products, inc.$,$moon$,$curated$,$d:2021-07-04$,$$,$$
$Moon Chemical Products, Incl$,$moon chemical products, incl$,$moon$,$curated$,$d:2021-07-04$,$$,$$
$Moon-Hines-Tigrett Operating Co., Inc.$,$moon-hines-tigrett operating co., inc.$,$moon$,$curated$,$d:2021-07-04$,$$,$$
$Moore Petroleum Investment Corp.$,$moore petroleum investment corp.$,$moore petroleum investment$,$curated$,$d:2021-07-04$,$$,$$
$Moriah Operating, LLC$,$moriah operating, llc$,$moriah operating$,$curated$,$d:2021-07-04$,$$,$$
$MorningStar Partners$,$morningstar partners$,$morningstar partners$,$curated$,$d:2021-07-04$,$$,$$
$Mortimer Production Company$,$mortimer production company$,$mortimer production company$,$curated$,$d:2021-07-04$,$$,$$
$Mosbacher Energy Company$,$mosbacher energy company$,$mosbacher energy company$,$curated$,$d:2021-07-04$,$$,$$
$Motiva$,$motiva$,$motiva$,$curated$,$d:2021-07-04$,$$,$$
$Mountain Creek$,$mountain creek$,$mountain creek$,$curated$,$d:2021-07-04$,$$,$$
$Mountain Creek Energy, Inc.$,$mountain creek energy, inc.$,$mountain creek$,$curated$,$d:2021-07-04$,$$,$$
$Mountain Creek Products$,$mountain creek products$,$mountain creek$,$curated$,$d:2021-07-04$,$$,$$
$Mountain Divide LLC$,$mountain divide llc$,$mountain divide$,$curated$,$d:2021-07-04$,$$,$$
$Mountain Energy$,$mountain energy$,$mountain energy$,$curated$,$d:2021-07-04$,$$,$$
$Mountain Oilfield Supply & Service$,$mountain oilfield supply & service$,$mountain supply & service$,$curated$,$d:2021-07-04$,$$,$$
$Mountain Supply$,$mountain supply$,$mountain supply & service$,$curated$,$d:2021-07-04$,$$,$$
$Mountain Supply & Service$,$mountain supply & service$,$mountain supply & service$,$curated$,$d:2021-07-04$,$$,$$
$Mountain Supply & Service, LLC$,$mountain supply & service, llc$,$mountain supply & service$,$curated$,$d:2021-07-04$,$$,$$
$Mountain Supply & Services$,$mountain supply & services$,$mountain supply & service$,$curated$,$d:2021-07-04$,$$,$$
$Mountain Supply Company$,$mountain supply company$,$mountain supply & service$,$curated$,$d:2021-07-04$,$$,$$
$Mountain Supply and Service$,$mountain supply and service$,$mountain supply & service$,$curated$,$d:2021-07-04$,$$,$$
$Mountain Supply and Service LLC$,$mountain supply and service llc$,$mountain supply & service$,$curated$,$d:2021-07-04$,$$,$$
$Mountain creek$,$mountain creek$,$mountain creek$,$curated$,$d:2021-07-04$,$$,$$
$MountainCreek$,$mountaincreek$,$mountain creek$,$curated$,$d:2021-07-04$,$$,$$
$Mountaineer Keystone$,$mountaineer keystone$,$mountaineer$,$curated$,$d:2021-07-04$,$$,$$
$Mountaineer Keystone, LLC$,$mountaineer keystone, llc$,$mountaineer$,$curated$,$d:2021-07-04$,$$,$$
$Mountaineer Specialty$,$mountaineer specialty$,$mountaineer$,$curated$,$d:2021-07-04$,$$,$$
$Mountian Supply and Service$,$mountian supply and service$,$mountain supply & service$,$curated$,$d:2021-07-04$,$$,$$
$Mountianeer Specialty$,$mountianeer specialty$,$mountaineer$,$curated$,$d:2021-07-04$,$$,$$
$Moutain Supply & Services$,$moutain supply & services$,$mountain supply & service$,$curated$,$d:2021-07-04$,$$,$$
$Mr.$,$mr.$,$mr.$,$curated$,$d:2021-07-04$,$$,$$
$Mt Creek Products$,$mt creek products$,$mountain creek$,$curated$,$d:2021-07-04$,$$,$$
$Mt. Creek$,$mt. creek$,$mountain creek$,$curated$,$d:2021-07-04$,$$,$$
$Mt. Creek Products$,$mt. creek products$,$mountain creek$,$curated$,$d:2021-07-04$,$$,$$
$Mt. Dora Energy$,$mt. dora energy$,$mt. dora energy$,$curated$,$d:2021-07-04$,$$,$$
$Mu;lti-Chem$,$mu;lti-chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Mueller Exploration, Inc.$,$mueller exploration, inc.$,$mueller exploration$,$curated$,$d:2021-07-04$,$$,$$
$Muilt-Chem$,$muilt-chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Muilti-Chem$,$muilti-chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Muiti-Chem$,$muiti-chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Muli-Chem$,$muli-chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Muli-Chem Group$,$muli-chem group$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$MuliChem$,$mulichem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Mulit Chem$,$mulit chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Mulit-Chem$,$mulit-chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Mulit-Chem Group LLC$,$mulit-chem group llc$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$MulitChem$,$mulitchem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Mulitchem$,$mulitchem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Muliti-Chem$,$muliti-chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Muliti-Chem Group LLC$,$muliti-chem group llc$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Mulrichem$,$mulrichem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Mult-Chem$,$mult-chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Mult-iChem$,$mult-ichem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$MultChem$,$multchem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi - Chem$,$multi - chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi CHem$,$multi chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi Chem$,$multi chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi Chem Group LLC$,$multi chem group llc$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi Chem Halliburton$,$multi chem halliburton$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi Chm$,$multi chm$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi chem$,$multi chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi--Chem Group LLC$,$multi--chem group llc$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-CHem$,$multi-chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Cem$,$multi-cem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Chame$,$multi-chame$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Che$,$multi-che$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Che m$,$multi-che m$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Chem$,$multi-chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Chem  Group$,$multi-chem  group$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Chem  Group LLC$,$multi-chem  group llc$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Chem (Halliburton)$,$multi-chem (halliburton)$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Chem A Halliburton Service$,$multi-chem a halliburton service$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Chem A halliburton Service$,$multi-chem a halliburton service$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Chem Group$,$multi-chem group$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Chem Group L$,$multi-chem group l$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Chem Group LLC$,$multi-chem group llc$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Chem Group LLCBiocide$,$multi-chem group llcbiocide$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Chem Group LLCScale Inhibitor$,$multi-chem group llcscale inhibitor$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Chem Group, LLC$,$multi-chem group, llc$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Chem Production Chemicals$,$multi-chem production chemicals$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Chem Production Chemicals(cid:111)$,$multi-chem production chemicals(cid:111)$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Chem a Halliburton Company$,$multi-chem a halliburton company$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-Chem/Halliburton$,$multi-chem/halliburton$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-cham$,$multi-cham$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-chem$,$multi-chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi-chem/Halliburton$,$multi-chem/halliburton$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi=chem/Halliburton$,$multi=chem/halliburton$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$MultiCHem$,$multichem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$MultiCehm$,$multicehm$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$MultiChem$,$multichem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$MultiChem Group$,$multichem group$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$MultiChem Group LLC$,$multichem group llc$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$MultiChem, Halliburton$,$multichem, halliburton$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$MultiChrm$,$multichrm$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multi_Chem$,$multi_chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multichem$,$multichem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multichem Chemicals$,$multichem chemicals$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multichems$,$multichems$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multifunction al Acid Additive$,$multifunction al acid additive$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$Multil-Chem Group LLC$,$multil-chem group llc$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Multiple$,$multiple$,$multiple suppliers$,$curated$,$d:2021-07-04$,$$,$$
$Multiple Supplier$,$multiple supplier$,$multiple suppliers$,$curated$,$d:2021-07-04$,$$,$$
$Multiple Suppliers$,$multiple suppliers$,$multiple suppliers$,$curated$,$d:2021-07-04$,$$,$$
$Multiple suppliers$,$multiple suppliers$,$multiple suppliers$,$curated$,$d:2021-07-04$,$$,$$
$Mulyi-Chem$,$mulyi-chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Municipal Authority of Derry Borough$,$municipal authority of derry borough$,$municipal authority of derry borough$,$curated$,$d:2021-07-04$,$$,$$
$Murchison Oil & Gas Inc$,$murchison oil & gas inc$,$murchison$,$curated$,$d:2021-07-04$,$$,$$
$Murchison Oil and Gas, Inc.$,$murchison oil and gas, inc.$,$murchison$,$curated$,$d:2021-07-04$,$$,$$
$Murchison Oil and Gas, LLC$,$murchison oil and gas, llc$,$murchison$,$curated$,$d:2021-07-04$,$$,$$
$Murex Petroleum Corp.$,$murex petroleum corp.$,$murex petroleum corp$,$curated$,$d:2021-07-04$,$$,$$
$Murphy Exploration$,$murphy exploration$,$murphy exploration$,$curated$,$d:2021-07-04$,$$,$$
$Murphy Exploration & Prod$,$murphy exploration & prod$,$murphy exploration$,$curated$,$d:2021-07-04$,$$,$$
$Murphy Exploration and Production USA$,$murphy exploration and production usa$,$murphy exploration$,$curated$,$d:2021-07-04$,$$,$$
$Musgrove Energy Inc.$,$musgrove energy inc.$,$musgrove energy$,$curated$,$d:2021-07-04$,$$,$$
$Muskegon Development Company$,$muskegon development company$,$muskegon development company$,$curated$,$d:2021-07-04$,$$,$$
$Muskie$,$muskie$,$muskie$,$curated$,$d:2021-07-04$,$$,$$
$Muskie Propant$,$muskie propant$,$muskie$,$curated$,$d:2021-07-04$,$$,$$
$Mustang Creek Energy LLC$,$mustang creek energy llc$,$mustang$,$curated$,$d:2021-07-04$,$$,$$
$Mustang Fuel$,$mustang fuel$,$mustang$,$curated$,$d:2021-07-04$,$$,$$
$Mustang Fuel Corporation$,$mustang fuel corporation$,$mustang$,$curated$,$d:2021-07-04$,$$,$$
$Muti-Chem$,$muti-chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Muti-Chem Group LLC$,$muti-chem group llc$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$MutiChem$,$mutichem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Mutli Chem$,$mutli chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Mutli-Chem$,$mutli-chem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$Mutlichem$,$mutlichem$,$multi-chem$,$curated$,$d:2021-07-04$,$$,$$
$N$,$n$,$ambiguous$,$curated$,$d:2021-07-04$,$$,$$
$N S P Operating Group LLC$,$n s p operating group llc$,$n s p operating group$,$curated$,$d:2021-07-04$,$$,$$
$N,N-Dimethyl formamide$,$n,n-dimethyl formamide$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$NABORS$,$nabors$,$nabors completion and production services$,$curated$,$d:2021-07-04$,$$,$$
$NADEL AND GUSSMAN$,$nadel and gussman$,$nadel and gussman$,$curated$,$d:2021-07-04$,$$,$$
$NADEL AND GUSSMAN PERMIAN$,$nadel and gussman permian$,$nadel and gussman$,$curated$,$d:2021-07-04$,$$,$$
$NALCO$,$nalco$,$nalco$,$curated$,$d:2021-07-04$,$$,$$
$NALCO CHAMPION$,$nalco champion$,$nalco$,$curated$,$d:2021-07-04$,$$,$$
$NALCO Champiion$,$nalco champiion$,$nalco$,$curated$,$d:2021-07-04$,$$,$$
$NALCO Champion$,$nalco champion$,$nalco$,$curated$,$d:2021-07-04$,$$,$$
$NALCO Champion Company$,$nalco champion company$,$nalco$,$curated$,$d:2021-07-04$,$$,$$
$NALCO Chmapion$,$nalco chmapion$,$nalco$,$curated$,$d:2021-07-04$,$$,$$
$NALCO Company$,$nalco company$,$nalco$,$curated$,$d:2021-07-04$,$$,$$
$NALCO ONESOURC$,$nalco onesourc$,$nalco$,$curated$,$d:2021-07-04$,$$,$$
$NALCO ONESOURC E$,$nalco onesourc e$,$nalco$,$curated$,$d:2021-07-04$,$$,$$
$NALCO-Champion$,$nalco-champion$,$nalco$,$curated$,$d:2021-07-04$,$$,$$
$NANOACTIV$,$nanoactiv$,$nanoactiv$,$curated$,$d:2021-07-04$,$$,$$
$NASHVILLE CHEMICAL$,$nashville chemical$,$nashville$,$curated$,$d:2021-07-04$,$$,$$
$NBL Permian LLC$,$nbl permian llc$,$nbl permian$,$curated$,$d:2021-07-04$,$$,$$
$NBR$,$nbr$,$nbr sand$,$curated$,$d:2021-07-04$,$$,$$
$NBR Sand$,$nbr sand$,$nbr sand$,$curated$,$d:2021-07-04$,$$,$$
$NCE TECHNOLO$,$nce technolo$,$performance technologies$,$curated$,$d:2021-07-04$,$$,$$
$NCE TECHNOLO GIES$,$nce technolo gies$,$performance technologies$,$curated$,$d:2021-07-04$,$$,$$
$NCE TECHNOLOG$,$nce technolog$,$performance technologies$,$curated$,$d:2021-07-04$,$$,$$
$NCE TECHNOLOG IES$,$nce technolog ies$,$performance technologies$,$curated$,$d:2021-07-04$,$$,$$
$NCH$,$nch$,$nch$,$curated$,$d:2021-07-04$,$$,$$
$NCPS$,$ncps$,$ncps$,$curated$,$d:2021-07-04$,$$,$$
$NCS Multistage$,$ncs multistage$,$ncs multistage$,$curated$,$d:2021-07-04$,$$,$$
$NCS Multistage, LLC$,$ncs multistage, llc$,$ncs multistage$,$curated$,$d:2021-07-04$,$$,$$
$NE-602$,$ne-602$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$NEOBAR$,$neobar$,$neobar$,$curated$,$d:2021-07-04$,$$,$$
$NEOK Production Co., LLC$,$neok production co., llc$,$neok production$,$curated$,$d:2021-07-04$,$$,$$
$NEWFIELD EXPLORATION$,$newfield exploration$,$newfield$,$curated$,$d:2021-07-04$,$$,$$
$NEWPARK DRILLING FLUIDS$,$newpark drilling fluids$,$new park$,$curated$,$d:2021-07-04$,$$,$$
$NEWPARK Drilling Fluids$,$newpark drilling fluids$,$new park$,$curated$,$d:2021-07-04$,$$,$$
$NEXEO$,$nexeo$,$nexeo$,$curated$,$d:2021-07-04$,$$,$$
$NEXGEN$,$nexgen$,$nexgen$,$curated$,$d:2021-07-04$,$$,$$
$NEXTIER COMPLETIONS SOLUTIONS$,$nextier completions solutions$,$nextier$,$curated$,$d:2021-12-16$,$$,$$
$NFR$,$nfr$,$nfr$,$curated$,$d:2021-07-04$,$$,$$
$NFR Energy$,$nfr energy$,$nfr$,$curated$,$d:2021-07-04$,$$,$$
$NFR Energy LLC$,$nfr energy llc$,$nfr$,$curated$,$d:2021-07-04$,$$,$$
$NGO Development$,$ngo development$,$ngo development$,$curated$,$d:2021-07-04$,$$,$$
$NGO Development Corporation$,$ngo development corporation$,$ngo development$,$curated$,$d:2021-07-04$,$$,$$
$NIACET CORP.$,$niacet corp.$,$niacet$,$curated$,$d:2021-07-04$,$$,$$
$NINE ENERGY SERVICE$,$nine energy service$,$nine energy service$,$curated$,$d:2021-07-04$,$$,$$
$NIS$,$nis$,$nis$,$curated$,$d:2021-07-04$,$$,$$
$NMR Energy LLC$,$nmr energy llc$,$nmr energy$,$curated$,$d:2021-07-04$,$$,$$
$NNE$,$nne$,$nne$,$curated$,$d:2021-07-04$,$$,$$
$NOBLE ENERGY$,$noble energy$,$noble$,$curated$,$d:2021-07-04$,$$,$$
$NON-EMULS IFIER AND DE-EMULSI FIERS$,$non-emuls ifier and de-emulsi fiers$,$not a company$,$curated$,$d:2021-07-04$,$$,$$
$NP Resources$,$np resources$,$np resources$,$curated$,$d:2021-07-04$,$$,$$
$NRG$,$nrg$,$nrg$,$curated$,$d:2021-07-04$,$$,$$
$NWT$,$nwt$,$nwt$,$curated$,$d:2021-07-04$,$$,$$
